?	liquid	tnk_failure_pressure	liquid_ratio	tnk_width	tnk_length	tnk_height	BLEVE_height	vapour_temperature	liquid_temperature	status	gas_height	sensor_dist
G32090	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	32
G32091	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	33
G32092	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	34
G32093	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	35
G32094	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	36
G32095	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	37
G32096	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	38
G32097	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	39
G32098	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	40
G32099	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	41
G32100	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	42
G32101	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	43
G32102	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	44
G32103	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	45
G32104	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	46
G32105	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	47
G32106	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	48
G32107	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	49
G32108	0	15.8	0.2227272	1.2	3.2	0.8	1	331.4	296.6	1	0.6	50
G32109	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	5
G32110	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	6
G32111	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	7
G32112	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	8
G32113	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	9
G32114	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	10
G32115	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	11
G32116	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	12
G32117	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	13
G32118	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	14
G32119	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	15
G32120	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	16
G32121	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	17
G32122	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	18
G32123	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	19
G32124	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	20
G32125	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	21
G32126	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	22
G32127	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	23
G32128	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	24
G32129	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	25
G32130	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	26
G32131	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	27
G32132	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	28
G32133	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	29
G32134	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	30
G32135	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	31
G32136	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	32
G32137	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	33
G32138	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	34
G32139	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	35
G32140	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	36
G32141	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	37
G32142	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	38
G32143	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	39
G32144	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	40
G32145	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	41
G32146	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	42
G32147	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	43
G32148	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	44
G32149	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	45
G32150	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	46
G32151	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	47
G32152	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	48
G32153	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	49
G32154	0	28.4	0.5232167	1.8	7.8	2	0.2	381.3	312.2	1	1	50
G32155	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	5
G32156	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	6
G32157	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	7
G32158	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	8
G32159	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	9
G32160	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	10
G32161	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	11
G32162	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	12
G32163	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	13
G32164	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	14
G32165	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	15
G32166	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	16
G32167	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	17
G32168	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	18
G32169	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	19
G32170	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	20
G32171	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	21
G32172	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	22
G32173	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	23
G32174	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	24
G32175	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	25
G32176	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	26
G32177	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	27
G32178	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	28
G32179	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	29
G32180	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	30
G32181	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	31
G32182	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	32
G32183	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	33
G32184	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	34
G32185	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	35
G32186	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	36
G32187	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	37
G32188	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	38
G32189	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	39
G32190	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	40
G32191	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	41
G32192	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	42
G32193	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	43
G32194	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	44
G32195	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	45
G32196	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	46
G32197	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	47
G32198	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	48
G32199	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	49
G32200	0	34.9	0.6538988	1	1.6	1.6	0.4	415	298.8	1	0.6	50
G32201	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	5
G32202	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	6
G32203	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	7
G32204	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	8
G32205	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	9
G32206	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	10
G32207	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	11
G32208	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	12
G32209	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	13
G32210	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	14
G32211	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	15
G32212	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	16
G32213	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	17
G32214	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	18
G32215	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	19
G32216	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	20
G32217	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	21
G32218	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	22
G32219	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	23
G32220	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	24
G32221	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	25
G32222	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	26
G32223	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	27
G32224	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	28
G32225	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	29
G32226	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	30
G32227	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	31
G32228	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	32
G32229	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	33
G32230	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	34
G32231	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	35
G32232	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	36
G32233	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	37
G32234	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	38
G32235	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	39
G32236	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	40
G32237	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	41
G32238	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	42
G32239	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	43
G32240	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	44
G32241	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	45
G32242	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	46
G32243	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	47
G32244	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	48
G32245	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	49
G32246	0	13.6	0.8867604	1	0.4	1.6	0.2	303.6	365.4	0	0.2	50
G32247	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	5
G32248	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	6
G32249	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	7
G32250	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	8
G32251	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	9
G32252	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	10
G32253	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	11
G32254	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	12
G32255	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	13
G32256	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	14
G32257	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	15
G32258	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	16
G32259	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	17
G32260	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	18
G32261	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	19
G32262	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	20
G32263	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	21
G32264	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	22
G32265	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	23
G32266	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	24
G32267	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	25
G32268	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	26
G32269	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	27
G32270	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	28
G32271	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	29
G32272	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	30
G32273	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	31
G32274	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	32
G32275	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	33
G32276	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	34
G32277	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	35
G32278	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	36
G32279	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	37
G32280	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	38
G32281	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	39
G32282	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	40
G32283	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	41
G32284	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	42
G32285	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	43
G32286	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	44
G32287	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	45
G32288	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	46
G32289	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	47
G32290	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	48
G32291	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	49
G32292	0	39.8	0.1446559	1	9.4	2.6	0.6	336.9	362.1	1	2.2	50
G32293	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	5
G32294	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	6
G32295	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	7
G32296	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	8
G32297	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	9
G32298	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	10
G32299	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	11
G32300	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	12
G32301	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	13
G32302	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	14
G32303	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	15
G32304	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	16
G32305	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	17
G32306	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	18
G32307	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	19
G32308	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	20
G32309	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	21
G32310	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	22
G32311	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	23
G32312	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	24
G32313	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	25
G32314	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	26
G32315	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	27
G32316	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	28
G32317	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	29
G32318	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	30
G32319	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	31
G32320	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	32
G32321	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	33
G32322	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	34
G32323	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	35
G32324	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	36
G32325	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	37
G32326	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	38
G32327	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	39
G32328	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	40
G32329	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	41
G32330	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	42
G32331	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	43
G32332	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	44
G32333	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	45
G32334	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	46
G32335	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	47
G32336	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	48
G32337	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	49
G32338	0	11.3	0.8743675	2.8	8.2	1.8	1.6	293.7	363.5	0	0.4	50
G32339	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	5
G32340	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	6
G32341	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	7
G32342	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	8
G32343	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	9
G32344	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	10
G32345	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	11
G32346	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	12
G32347	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	13
G32348	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	14
G32349	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	15
G32350	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	16
G32351	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	17
G32352	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	18
G32353	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	19
G32354	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	20
G32355	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	21
G32356	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	22
G32357	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	23
G32358	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	24
G32359	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	25
G32360	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	26
G32361	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	27
G32362	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	28
G32363	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	29
G32364	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	30
G32365	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	31
G32366	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	32
G32367	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	33
G32368	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	34
G32369	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	35
G32370	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	36
G32371	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	37
G32372	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	38
G32373	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	39
G32374	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	40
G32375	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	41
G32376	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	42
G32377	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	43
G32378	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	44
G32379	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	45
G32380	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	46
G32381	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	47
G32382	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	48
G32383	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	49
G32384	0	12.1	0.713109	2.4	4.8	1.6	0.6	404.4	317.9	0	0.6	50
G32385	0	21.5	0.5788416	0.8	10	0.6	0	361.2	304.8	1	0.2	5
G32386	0	21.5	0.5788416	0.8	10	0.6	0	361.2	304.8	1	0.2	6
G32387	0	21.5	0.5788416	0.8	10	0.6	0	361.2	304.8	1	0.2	7
G32388	0	21.5	0.5788416	0.8	10	0.6	0	361.2	304.8	1	0.2	8
G32389	0	21.5	0.5788416	0.8	10	0.6	0	361.2	304.8	1	0.2	9
G32390	0	21.5	0.5788416	0.8	10	0.6	0	361.2	304.8	1	0.2	10
G32391	0	21.5	0.5788416	0.8	10	0.6	0	361.2	304.8	1	0.2	11
G32392	0	21.5	0.5788416	0.8	10	0.6	0	361.2	304.8	1	0.2	12
